date,source,feed_name,price_column,price_50kg_rs,raw_price_text,raw_row
2024-07-13,zeeshanagro_wayback,16,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859""}"
2024-07-13,zeeshanagro_wayback,16,Max Rate,4859.0,"PKR 4,859","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859""}"
2024-07-13,zeeshanagro_wayback,17,50kg Bag,4764.0,"PKR 4,764","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809""}"
2024-07-13,zeeshanagro_wayback,17,Max Rate,4809.0,"PKR 4,809","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809""}"
2024-07-13,zeeshanagro_wayback,18,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234""}"
2024-07-13,zeeshanagro_wayback,18,Max Rate,5234.0,"PKR 5,234","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234""}"
2024-07-13,zeeshanagro_wayback,19,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879""}"
2024-07-13,zeeshanagro_wayback,19,Max Rate,4879.0,"PKR 4,879","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879""}"
2024-08-05,priceindex_wayback,11,Price of Feed per 50 Kg bag,4609.0,"PKR 4,609","{""Feed Number"": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
2024-08-05,priceindex_wayback,11,Maximum Rate,4814.0,"PKR 4,814","{""Feed Number"": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
2024-08-05,priceindex_wayback,12,Price of Feed per 50 Kg bag,4609.0,"PKR 4,609","{""Feed Number"": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
2024-08-05,priceindex_wayback,12,Maximum Rate,4814.0,"PKR 4,814","{""Feed Number"": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
2024-08-05,priceindex_wayback,13,Price of Feed per 50 Kg bag,4544.0,"PKR 4,544","{""Feed Number"": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,544"", ""Maximum Rate"": ""PKR 4,739""}"
2024-08-05,priceindex_wayback,13,Maximum Rate,4739.0,"PKR 4,739","{""Feed Number"": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,544"", ""Maximum Rate"": ""PKR 4,739""}"
2024-08-05,priceindex_wayback,13-S,Price of Feed per 50 Kg bag,4559.0,"PKR 4,559","{""Feed Number"": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,559"", ""Maximum Rate"": ""PKR 4,939""}"
2024-08-05,priceindex_wayback,13-S,Maximum Rate,4939.0,"PKR 4,939","{""Feed Number"": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,559"", ""Maximum Rate"": ""PKR 4,939""}"
2024-08-05,priceindex_wayback,14,Price of Feed per 50 Kg bag,4909.0,"PKR 4,909","{""Feed Number"": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,909"", ""Maximum Rate"": ""PKR 5,039""}"
2024-08-05,priceindex_wayback,14,Maximum Rate,5039.0,"PKR 5,039","{""Feed Number"": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,909"", ""Maximum Rate"": ""PKR 5,039""}"
2024-08-05,priceindex_wayback,14-S,Price of Feed per 50 Kg bag,5049.0,"PKR 5,049","{""Feed Number"": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 5,049"", ""Maximum Rate"": ""PKR 5,079""}"
2024-08-05,priceindex_wayback,14-S,Maximum Rate,5079.0,"PKR 5,079","{""Feed Number"": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 5,049"", ""Maximum Rate"": ""PKR 5,079""}"
2024-08-05,priceindex_wayback,14-S1,Price of Feed per 50 Kg bag,4984.0,"PKR 4,984","{""Feed Number"": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 4,984"", ""Maximum Rate"": ""PKR 5,059""}"
2024-08-05,priceindex_wayback,14-S1,Maximum Rate,5059.0,"PKR 5,059","{""Feed Number"": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 4,984"", ""Maximum Rate"": ""PKR 5,059""}"
2024-08-05,priceindex_wayback,14-S2,Price of Feed per 50 Kg bag,4969.0,"PKR 4,969","{""Feed Number"": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 4,969"", ""Maximum Rate"": ""PKR 5,009""}"
2024-08-05,priceindex_wayback,14-S2,Maximum Rate,5009.0,"PKR 5,009","{""Feed Number"": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""Price of Feed per 50 Kg bag"": ""PKR 4,969"", ""Maximum Rate"": ""PKR 5,009""}"
2024-08-05,priceindex_wayback,14-S2 M,Price of Feed per 50 Kg bag,5034.0,"PKR 5,034","{""Feed Number"": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""Price of Feed per 50 Kg bag"": ""PKR 5,034"", ""Maximum Rate"": ""PKR 5,059""}"
2024-08-05,priceindex_wayback,14-S2 M,Maximum Rate,5059.0,"PKR 5,059","{""Feed Number"": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""Price of Feed per 50 Kg bag"": ""PKR 5,034"", ""Maximum Rate"": ""PKR 5,059""}"
2024-08-05,priceindex_wayback,14-S3 M,Price of Feed per 50 Kg bag,5034.0,"PKR 5,034","{""Feed Number"": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 5,034"", ""Maximum Rate"": ""PKR 5,069""}"
2024-08-05,priceindex_wayback,14-S3 M,Maximum Rate,5069.0,"PKR 5,069","{""Feed Number"": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 5,034"", ""Maximum Rate"": ""PKR 5,069""}"
2024-08-05,priceindex_wayback,15,Price of Feed per 50 Kg bag,4959.0,"PKR 4,959","{""Feed Number"": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,959"", ""Maximum Rate"": ""PKR 5,139""}"
2024-08-05,priceindex_wayback,15,Maximum Rate,5139.0,"PKR 5,139","{""Feed Number"": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,959"", ""Maximum Rate"": ""PKR 5,139""}"
2024-08-05,priceindex_wayback,16,Price of Feed per 50 Kg bag,4784.0,"PKR 4,784","{""Feed Number"": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 4,859""}"
2024-08-05,priceindex_wayback,16,Maximum Rate,4859.0,"PKR 4,859","{""Feed Number"": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 4,859""}"
2024-08-05,priceindex_wayback,17,Price of Feed per 50 Kg bag,4764.0,"PKR 4,764","{""Feed Number"": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,764"", ""Maximum Rate"": ""PKR 4,809""}"
2024-08-05,priceindex_wayback,17,Maximum Rate,4809.0,"PKR 4,809","{""Feed Number"": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,764"", ""Maximum Rate"": ""PKR 4,809""}"
2024-08-05,priceindex_wayback,18,Price of Feed per 50 Kg bag,4784.0,"PKR 4,784","{""Feed Number"": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 5,234""}"
2024-08-05,priceindex_wayback,18,Maximum Rate,5234.0,"PKR 5,234","{""Feed Number"": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 5,234""}"
2024-08-05,priceindex_wayback,19,Price of Feed per 50 Kg bag,4784.0,"PKR 4,784","{""Feed Number"": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 4,879""}"
2024-08-05,priceindex_wayback,19,Maximum Rate,4879.0,"PKR 4,879","{""Feed Number"": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,784"", ""Maximum Rate"": ""PKR 4,879""}"
2024-11-08,pricesin_wayback,11,50kg Bag,4609.0,"PKR 4,609","{""Feed No."": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,11,Max Rate,4814.0,"PKR 4,814","{""Feed No."": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,12,50kg Bag,4609.0,"PKR 4,609","{""Feed No."": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,12,Max Rate,4814.0,"PKR 4,814","{""Feed No."": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,13,50kg Bag,4544.0,"PKR 4,544","{""Feed No."": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""50kg Bag"": ""PKR 4,544"", ""Max Rate"": ""PKR 4,739"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,13,Max Rate,4739.0,"PKR 4,739","{""Feed No."": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""50kg Bag"": ""PKR 4,544"", ""Max Rate"": ""PKR 4,739"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,13-S,50kg Bag,4559.0,"PKR 4,559","{""Feed No."": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""50kg Bag"": ""PKR 4,559"", ""Max Rate"": ""PKR 4,939"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,13-S,Max Rate,4939.0,"PKR 4,939","{""Feed No."": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""50kg Bag"": ""PKR 4,559"", ""Max Rate"": ""PKR 4,939"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14,50kg Bag,4909.0,"PKR 4,909","{""Feed No."": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""50kg Bag"": ""PKR 4,909"", ""Max Rate"": ""PKR 5,039"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14,Max Rate,5039.0,"PKR 5,039","{""Feed No."": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""50kg Bag"": ""PKR 4,909"", ""Max Rate"": ""PKR 5,039"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S,50kg Bag,5049.0,"PKR 5,049","{""Feed No."": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""50kg Bag"": ""PKR 5,049"", ""Max Rate"": ""PKR 5,079"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S,Max Rate,5079.0,"PKR 5,079","{""Feed No."": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""50kg Bag"": ""PKR 5,049"", ""Max Rate"": ""PKR 5,079"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S1,50kg Bag,4984.0,"PKR 4,984","{""Feed No."": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""50kg Bag"": ""PKR 4,984"", ""Max Rate"": ""PKR 5,059"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S1,Max Rate,5059.0,"PKR 5,059","{""Feed No."": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""50kg Bag"": ""PKR 4,984"", ""Max Rate"": ""PKR 5,059"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S2,50kg Bag,4969.0,"PKR 4,969","{""Feed No."": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""50kg Bag"": ""PKR 4,969"", ""Max Rate"": ""PKR 5,009"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S2,Max Rate,5009.0,"PKR 5,009","{""Feed No."": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""50kg Bag"": ""PKR 4,969"", ""Max Rate"": ""PKR 5,009"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S2 M,50kg Bag,5034.0,"PKR 5,034","{""Feed No."": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,059"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S2 M,Max Rate,5059.0,"PKR 5,059","{""Feed No."": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,059"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S3 M,50kg Bag,5034.0,"PKR 5,034","{""Feed No."": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,069"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,14-S3 M,Max Rate,5069.0,"PKR 5,069","{""Feed No."": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,069"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,15,50kg Bag,4959.0,"PKR 4,959","{""Feed No."": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 4,959"", ""Max Rate"": ""PKR 5,139"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,15,Max Rate,5139.0,"PKR 5,139","{""Feed No."": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 4,959"", ""Max Rate"": ""PKR 5,139"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,16,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,16,Max Rate,4859.0,"PKR 4,859","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,17,50kg Bag,4764.0,"PKR 4,764","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,17,Max Rate,4809.0,"PKR 4,809","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,18,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,18,Max Rate,5234.0,"PKR 5,234","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,19,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879"", ""Updated On"": ""8th November 2024""}"
2024-11-08,pricesin_wayback,19,Max Rate,4879.0,"PKR 4,879","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879"", ""Updated On"": ""8th November 2024""}"
2024-12-04,zeeshanagro_wayback,11,50kg Bag,4609.0,"PKR 4,609","{""Feed No."": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814""}"
2024-12-04,zeeshanagro_wayback,11,Max Rate,4814.0,"PKR 4,814","{""Feed No."": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814""}"
2024-12-04,zeeshanagro_wayback,12,50kg Bag,4609.0,"PKR 4,609","{""Feed No."": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814""}"
2024-12-04,zeeshanagro_wayback,12,Max Rate,4814.0,"PKR 4,814","{""Feed No."": ""12"", ""Poultry Feed Type"": ""Layer Grower Crumbs"", ""50kg Bag"": ""PKR 4,609"", ""Max Rate"": ""PKR 4,814""}"
2024-12-04,zeeshanagro_wayback,13,50kg Bag,4544.0,"PKR 4,544","{""Feed No."": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""50kg Bag"": ""PKR 4,544"", ""Max Rate"": ""PKR 4,739""}"
2024-12-04,zeeshanagro_wayback,13,Max Rate,4739.0,"PKR 4,739","{""Feed No."": ""13"", ""Poultry Feed Type"": ""Layer Crumbs"", ""50kg Bag"": ""PKR 4,544"", ""Max Rate"": ""PKR 4,739""}"
2024-12-04,zeeshanagro_wayback,13-S,50kg Bag,4559.0,"PKR 4,559","{""Feed No."": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""50kg Bag"": ""PKR 4,559"", ""Max Rate"": ""PKR 4,939""}"
2024-12-04,zeeshanagro_wayback,13-S,Max Rate,4939.0,"PKR 4,939","{""Feed No."": ""13-S"", ""Poultry Feed Type"": ""Layer Cage Crumbs"", ""50kg Bag"": ""PKR 4,559"", ""Max Rate"": ""PKR 4,939""}"
2024-12-04,zeeshanagro_wayback,14,50kg Bag,4909.0,"PKR 4,909","{""Feed No."": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""50kg Bag"": ""PKR 4,909"", ""Max Rate"": ""PKR 5,039""}"
2024-12-04,zeeshanagro_wayback,14,Max Rate,5039.0,"PKR 5,039","{""Feed No."": ""14"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs"", ""50kg Bag"": ""PKR 4,909"", ""Max Rate"": ""PKR 5,039""}"
2024-12-04,zeeshanagro_wayback,14-S,50kg Bag,5049.0,"PKR 5,049","{""Feed No."": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""50kg Bag"": ""PKR 5,049"", ""Max Rate"": ""PKR 5,079""}"
2024-12-04,zeeshanagro_wayback,14-S,Max Rate,5079.0,"PKR 5,079","{""Feed No."": ""14-S"", ""Poultry Feed Type"": ""Broiler Pre Starter Crumbs (Control)"", ""50kg Bag"": ""PKR 5,049"", ""Max Rate"": ""PKR 5,079""}"
2024-12-04,zeeshanagro_wayback,14-S1,50kg Bag,4984.0,"PKR 4,984","{""Feed No."": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""50kg Bag"": ""PKR 4,984"", ""Max Rate"": ""PKR 5,059""}"
2024-12-04,zeeshanagro_wayback,14-S1,Max Rate,5059.0,"PKR 5,059","{""Feed No."": ""14-S1"", ""Poultry Feed Type"": ""Broiler Grower Crumbs (Control)"", ""50kg Bag"": ""PKR 4,984"", ""Max Rate"": ""PKR 5,059""}"
2024-12-04,zeeshanagro_wayback,14-S2,50kg Bag,4969.0,"PKR 4,969","{""Feed No."": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""50kg Bag"": ""PKR 4,969"", ""Max Rate"": ""PKR 5,009""}"
2024-12-04,zeeshanagro_wayback,14-S2,Max Rate,5009.0,"PKR 5,009","{""Feed No."": ""14-S2"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Control)"", ""50kg Bag"": ""PKR 4,969"", ""Max Rate"": ""PKR 5,009""}"
2024-12-04,zeeshanagro_wayback,14-S2 M,50kg Bag,5034.0,"PKR 5,034","{""Feed No."": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,059""}"
2024-12-04,zeeshanagro_wayback,14-S2 M,Max Rate,5059.0,"PKR 5,059","{""Feed No."": ""14-S2 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs (Medicated)"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,059""}"
2024-12-04,zeeshanagro_wayback,14-S3 M,50kg Bag,5034.0,"PKR 5,034","{""Feed No."": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,069""}"
2024-12-04,zeeshanagro_wayback,14-S3 M,Max Rate,5069.0,"PKR 5,069","{""Feed No."": ""14-S3 M"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 5,034"", ""Max Rate"": ""PKR 5,069""}"
2024-12-04,zeeshanagro_wayback,15,50kg Bag,4959.0,"PKR 4,959","{""Feed No."": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 4,959"", ""Max Rate"": ""PKR 5,139""}"
2024-12-04,zeeshanagro_wayback,15,Max Rate,5139.0,"PKR 5,139","{""Feed No."": ""15"", ""Poultry Feed Type"": ""Broiler Finisher Crumbs"", ""50kg Bag"": ""PKR 4,959"", ""Max Rate"": ""PKR 5,139""}"
2024-12-04,zeeshanagro_wayback,16,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859""}"
2024-12-04,zeeshanagro_wayback,16,Max Rate,4859.0,"PKR 4,859","{""Feed No."": ""16"", ""Poultry Feed Type"": ""Breeder Starter Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,859""}"
2024-12-04,zeeshanagro_wayback,17,50kg Bag,4764.0,"PKR 4,764","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809""}"
2024-12-04,zeeshanagro_wayback,17,Max Rate,4809.0,"PKR 4,809","{""Feed No."": ""17"", ""Poultry Feed Type"": ""Breeder Grower Crumbs"", ""50kg Bag"": ""PKR 4,764"", ""Max Rate"": ""PKR 4,809""}"
2024-12-04,zeeshanagro_wayback,18,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234""}"
2024-12-04,zeeshanagro_wayback,18,Max Rate,5234.0,"PKR 5,234","{""Feed No."": ""18"", ""Poultry Feed Type"": ""Pre Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 5,234""}"
2024-12-04,zeeshanagro_wayback,19,50kg Bag,4784.0,"PKR 4,784","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879""}"
2024-12-04,zeeshanagro_wayback,19,Max Rate,4879.0,"PKR 4,879","{""Feed No."": ""19"", ""Poultry Feed Type"": ""Breeder Crumbs"", ""50kg Bag"": ""PKR 4,784"", ""Max Rate"": ""PKR 4,879""}"
2024-12-08,priceindex_wayback,11,Price of Feed per 50 Kg bag,4609.0,"PKR 4,609","{""Feed Number"": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
2024-12-08,priceindex_wayback,11,Maximum Rate,4814.0,"PKR 4,814","{""Feed Number"": ""11"", ""Poultry Feed Type"": ""Layer Starter Chicks Crumbs"", ""Price of Feed per 50 Kg bag"": ""PKR 4,609"", ""Maximum Rate"": ""PKR 4,814""}"
